4a Site1,4a Site2,4b Site1,4b Site2,4b Site3,4e Site1,4e Site2,4a Site3,4g Site1,4g Site2,4g Site3,5g Site2,5g Site3
-78.547111,-12.017637,8.87646,-19.919694,-35.917876,-6.168829,-43.696131,56.430529,-120.886917,-87.169753,62.901215,-2.747066,-25.11173
-75.064642,-48.348505,-3.852441,-36.358353,-6.836595,-106.781376,-12.831671,-14.05798,-161.798698,-18.689561,-18.349703,-27.26512,-67.807646
-60.178766,-12.804186,-37.504836,12.866326,2.185655,-83.676768,-34.05272,-61.073343,-32.611072,-26.947489,-77.592545,1.73275,-43.038403
-14.700651,-14.065389,-44.523549,-41.846271,-31.990628,33.645225,-137.941957,-33.097198,-108.606141,23.668887,84.262796,-31.239451,38.752894
-32.756862,-46.246261,67.129364,16.313184,-56.184598,-102.251609,-62.678467,34.304148,-152.675351,-20.078868,-101.858932,-36.799786,-47.373385
-60.307587,-2.101288,8.249085,16.690326,2.641906,-41.188543,-126.170012,36.989552,-141.430879,-8.343251,-16.379387,13.427737,-62.396686
-114.716415,-45.252499,-32.109889,46.436027,-34.788123,-89.410856,-57.211581,-48.471112,-144.183681,-36.491476,-39.836759,60.635495,-60.54587
-68.379573,-88.739266,-12.725794,30.673499,2.87995,-33.622281,-36.57417,24.518771,-183.297226,-20.291339,-33.827582,5.804115,-59.540875
-49.359953,-50.40271,-65.706836,27.284957,-19.13673,-46.530432,-34.774978,17.013932,-130.138607,-9.212733,-70.203382,8.041394,-28.344922
-71.065455,-74.640656,11.425873,24.390906,-85.790245,-59.532988,-39.760757,-16.077769,-111.51501,37.301447,-59.058095,8.786118,-73.376107
-102.137128,-86.64706,-41.802534,78.422353,-46.128912,-6.338519,-90.184499,-28.730907,-58.685972,-59.944546,-23.405748,-13.262349,-49.95578
-78.458203,39.135533,-10.7072,-0.354437,22.43493,-61.290355,-75.432941,24.807005,-114.443716,1.718649,-53.370851,0.695729,-25.683418
-85.077547,-107.531119,-47.95774,-17.348293,19.792307,-43.415306,-26.34736,10.923495,-107.800472,-27.243849,-45.472857,-0.308071,-57.745746
-30.144353,-53.106995,-34.235794,43.413633,-19.433568,-110.362552,-50.052097,-65.50034,-117.998602,-100.408441,-39.18883,34.232926,-90.71962
-67.666875,-52.966941,-40.56547,-46.270161,2.265959,-26.710162,-62.537935,24.10315,-108.982088,22.218874,-73.412913,-24.762551,-40.982764
-19.073634,38.703182,-151.885934,-8.139862,-23.268084,-100.194536,-71.820695,4.562749,-91.485376,70.256201,2.531488,-2.703568,-53.69852
3.379699,-86.952502,-76.352852,-9.621662,-84.557722,-87.054316,-23.938718,16.974258,-109.958642,-32.772875,-42.467432,35.033098,-45.534997
-43.252786,-13.737481,-15.644701,7.562916,-87.484994,-17.326305,-26.175997,7.80813,-192.324973,18.795916,-109.575047,15.21952,38.442911
-59.541831,-43.0678,-13.732462,47.487388,-15.511817,-31.321667,-84.309162,-45.210196,-120.540606,-79.0134,-111.711707,0.273177,-40.482537
-89.459373,-24.353622,-45.226926,-44.424603,-42.570441,-100.828364,-57.114069,-25.658801,-11.497573,-67.201303,4.801032,4.666714,-62.165812
-90.569289,-55.81845,-30.959582,-58.316239,3.524055,-121.129263,-20.038477,21.48371,-32.120883,13.365358,-64.59931,5.57826,-29.158239
29.53084,5.198011,-19.07698,-10.158456,-48.443866,-132.892604,28.253385,-13.518079,-127.56625,-43.176784,4.244401,12.007599,-107.080126
-100.027714,26.026383,-132.623968,-79.454833,-3.36751,-29.699335,-33.373004,33.490831,-74.000375,-40.032739,-67.758412,-30.27891,-63.8847
3.068999,4.410506,-42.948778,-45.586621,11.908892,-9.118089,-24.453046,-35.294564,-147.470409,26.942709,-112.279332,98.410879,-26.356681
-21.145286,-70.070259,-6.759637,21.912954,10.374512,-78.427133,-86.336838,-18.884824,-66.62603,-37.247433,-43.417935,-19.696707,-16.670011
5.026409,46.601176,-94.837112,7.126024,1.401735,-42.359404,-86.747201,-22.488944,-92.027906,-127.259374,-6.565569,26.731672,-46.531866
-52.551798,-71.534851,-56.538079,35.361484,-35.76157,1.225114,-96.744093,-26.319397,-134.935337,22.817808,-43.223628,61.406748,6.931478
-93.067317,11.633564,6.002963,-12.978178,-9.314069,-60.278429,-139.736847,-15.700388,-132.490606,-84.248695,-87.430024,-1.630697,-30.441908
-101.066647,-31.124253,-27.665923,63.519747,-93.077594,-70.826933,-38.194829,-3.782892,-184.550781,46.588031,-39.49475,53.724093,-10.102052
-49.431175,-29.091558,-12.414616,-43.128506,-91.245659,-82.204289,-29.958411,-0.631199,-133.035048,10.826222,-59.553064,19.561433,-71.388583
-37.937904,-58.948872,-31.576202,-34.559878,-0.458402,-26.511792,-116.818181,-11.134532,-89.30952,-3.278124,-76.478327,12.192824,-52.373026
-95.57371,-100.902693,7.766066,33.62491,-35.438681,-59.380984,-32.272409,-86.654708,-30.24067,5.056284,-89.165403,26.448696,14.32088
-17.098299,-62.678706,-48.904419,-58.540899,-47.301207,-88.998103,-32.607009,-33.938,-91.064736,-63.865819,1.517411,32.804662,-79.027023
-0.816424,8.836547,-67.074633,5.223823,-96.091145,-14.35195,-24.391384,36.166914,-80.008357,-70.035365,-33.644747,-44.087613,-53.217413
-83.673661,-53.929633,-150.906273,-104.769713,5.876532,-48.012232,-24.584257,-80.609203,-117.339918,-74.638027,-60.513605,2.587175,-138.005292
-59.639821,-78.066721,-59.985176,-21.721276,-5.921942,-7.928825,-38.037567,-18.520588,-122.82449,50.515279,-50.281537,40.140528,-127.908737
2.629717,-25.820126,-105.125584,-61.199057,-113.166739,-117.738809,21.161777,-18.172365,-111.237053,-1.672283,27.353072,-13.519752,-44.566808
-87.495988,-62.637598,-81.626148,40.019594,-103.42725,-90.59295,-112.814214,-54.885872,-23.13042,-1.493511,-31.209576,-32.960012,-27.586575
-5.493654,-40.988739,-98.312411,13.931549,-60.861111,-105.690102,-77.307418,-7.738581,-11.916779,-35.438203,28.270115,-19.006236,5.162878
-31.708369,6.912358,-93.164829,-89.437146,-28.975165,-171.786747,-39.733989,3.823283,-23.665541,17.315311,-12.736549,-44.907622,-37.082045
-37.741685,-47.784943,-60.304241,-48.008169,-8.882913,-6.406873,-54.672445,-72.798922,-105.391591,-12.278864,-38.410168,13.482229,-40.085797
-12.151955,-38.925452,-23.369898,-4.885877,-40.103005,-31.537962,-90.101566,-47.991439,-122.135214,-55.414779,-64.417431,10.500226,-66.413798
-45.126307,-25.230752,-48.262226,-24.981236,-15.66406,-25.311534,-64.865556,-36.66738,-35.480267,58.365234,-4.596209,26.80146,-63.6218
-95.821792,-66.638936,-111.218411,-49.17664,20.657726,-37.827247,-103.450672,-92.981755,-123.348139,-14.935827,-92.090524,62.829754,-91.229885
-37.9054,-15.920507,-57.0254,-43.426539,-45.222385,-73.202593,-89.506217,-90.101327,-87.567688,-28.821488,-33.878728,-13.443272,-79.575289
14.378957,-39.442887,-69.389348,-40.23565,-91.740389,-44.243919,-51.973418,-23.071865,-91.572611,-31.362297,-35.463776,15.511578,-72.125898
-49.861375,-38.776316,-26.500798,-111.968154,-17.967781,-74.425556,-19.848233,-44.490328,-30.935921,10.565234,-49.688339,-10.820964,-85.076591
39.49475,20.167059,-46.32537,-59.293988,0.285127,-33.756121,19.229701,-19.141032,-114.462358,62.647636,-88.074368,29.713914,-57.321999
-37.517025,-61.100589,-114.509919,4.567768,-24.441574,-8.761501,-85.256319,-41.293464,-99.978958,49.918735,-71.362293,36.878178,-30.224418
-51.992777,-16.722352,-120.155816,-2.251858,-52.562553,-74.361026,-115.237435,-1.516694,-83.835703,-12.966228,-95.050061,-39.568601,-99.38815
-64.660016,-17.520134,87.80143,17.861665,-11.732988,-57.546659,-38.294253,31.922035,-142.440176,-58.991892,23.097677,-23.78767,28.624552
-85.038351,67.114785,0.926842,-93.735322,22.013812,-167.041402,-65.566782,-31.832888,-88.182874,-86.78568,-98.376224,44.581387,-19.398196
-108.241905,-32.631387,5.949666,-20.972728,-27.964673,-124.584008,-36.03642,-26.655909,14.410266,-62.231776,0.326713,14.734828,-48.436218
-133.976469,-6.099041,-20.542528,14.979564,-15.889915,-217.780385,-117.927141,-23.299154,-61.623521,-36.951073,-45.164547,38.014384,-49.201257
-67.431938,-19.023444,-40.921819,-49.553304,-11.331946,-63.178455,6.311034,-78.241908,-51.172529,-27.359525,-110.035839,-26.597593,30.051382
-77.511763,20.017206,-38.6702,-36.226903,44.425081,-75.436765,-63.178455,-63.479356,-72.699498,19.07937,-10.886689,8.48928,-25.127504
35.840679,8.979469,-74.432248,-16.684112,-0.601802,-88.628609,-29.679498,-40.499028,5.262063,-66.158307,-31.06761,10.396261,-56.330388
-21.76573,10.961496,-105.077545,-52.703085,-123.397134,-42.398839,-34.6311,19.530602,-87.390589,50.843426,-11.568795,-42.77622,-24.676033
-60.027479,-69.100636,17.387489,-6.143256,-55.887521,-45.29528,-64.614606,-9.605649,-101.427537,-65.451106,-67.945549,-28.149659,-58.23713
39.11952,-6.516574,-13.628975,-33.149061,-19.923279,-97.375531,-98.951497,-19.672329,-189.604197,-74.602177,-85.294559,-3.02335,1.42922
-96.208016,-37.080611,-67.591829,31.472476,-87.273957,-36.035464,-37.654211,-12.623263,-54.137802,-21.679451,-36.408543,24.939411,3.237972
-31.228696,11.901005,29.348961,-1.624005,-89.030846,-109.436905,-89.843446,15.070623,-102.769283,-96.47952,-3.451638,-14.913122,-3.87658
-49.351349,36.327044,-74.790509,-74.254432,-36.114812,-68.464896,-90.201946,-91.555164,-43.339543,34.190145,-15.410003,-38.700553,-72.574979
-26.817712,-4.684878,-92.571392,24.553187,17.232856,-128.086075,-42.734156,-37.752918,-2.508305,-95.589484,-12.759254,2.419636,-92.239421
-78.753368,21.704546,-119.934502,-13.097917,-35.734802,-51.968877,-59.163016,-95.227638,-108.689074,-91.323812,-95.805779,6.098563,1.64432
37.178601,-58.539943,-7.990726,36.115529,0.732057,-148.241184,-49.191697,-68.116195,-108.568379,-66.81484,-65.142557,4.726942,20.153436
31.02459,-77.542833,-37.564586,-57.354742,-42.64238,-70.130487,-55.405936,3.235343,-108.072932,-73.16985,-14.166964,2.635214,8.573886
-30.299942,-26.886783,-56.65973,-23.182761,-0.010994,-89.747129,-34.494392,-30.987306,-45.095954,-42.340762,-44.949208,51.768595,-4.836643
-80.130008,-38.615947,-28.586073,29.311438,24.959726,-33.63925,3.821371,-11.312587,-57.094471,30.636454,-79.625957,-66.8722,66.26514
-31.083862,-69.132184,-14.467626,-41.047294,-71.10011,-88.606382,14.56705,-3.79771,-68.596107,16.682678,-47.485237,-92.958333,-79.197191
-68.171404,-33.253026,-82.207396,-19.080087,-48.448407,-79.746413,-14.063238,-42.819001,-84.828509,3.514495,5.496283,22.299178,-79.339396
-24.818716,-47.475438,-57.97662,-40.030827,-36.676462,-104.604325,-86.475697,16.063907,-0.263139,-86.230722,-20.762169,-41.929921,0.847016
-12.585979,-49.564059,-91.676576,-3.632322,-19.088691,-27.510095,-2.819722,-7.205133,-27.55909,-12.015725,-66.753417,-8.833679,67.425963
-22.392149,-60.860394,-53.467168,74.729564,-99.957687,-6.777323,30.488274,-14.995338,-141.156985,-80.279622,-5.432709,25.755596,47.03759
-18.36237,-42.346498,-87.178357,-77.012492,-73.053218,-101.434229,-15.780931,-101.427059,-149.383604,-27.028271,2.992519,64.038138,27.218276
-17.715636,-51.749475,-53.860562,23.71597,-64.388512,-71.485139,-12.311846,-0.296838,-104.785726,6.797877,-107.311717,-52.414612,36.752703
-35.060105,-25.01374,-40.038714,-56.945813,-25.996747,-66.061273,-63.363919,-54.303429,-184.20925,-1.097249,-33.975284,32.025044,34.851936
-27.570801,-44.505863,-84.430574,9.20867,-9.71057,-106.76369,-8.017016,51.303262,-160.2734,-106.681952,23.413157,-7.966348,-19.799716
-49.600626,-5.038837,-33.686094,-1.42444,-18.556199,-98.459635,-31.010967,-119.144846,-165.979286,-45.375106,-60.054725,-85.975709,-46.72689
-77.352828,12.621351,-30.927795,6.109079,-96.476891,-91.310906,33.966919,1.224636,-79.83556,-37.409953,-72.069255,-18.843955,54.764699
-50.589608,-39.743071,37.134625,-30.331729,-99.218221,-71.897892,22.143589,-31.659374,-168.378846,1.379269,41.797754,47.48213,-68.053099
-34.712121,-23.2547,-124.471917,-45.781167,-27.405174,-126.246492,-9.962715,9.264357,-100.682813,-16.802656,-43.968591,-4.970483,-92.271686
63.564918,-14.090245,-20.051622,-60.41442,-36.128196,-77.775858,-25.516357,15.839725,-150.070729,-33.499913,-38.626463,38.72756,-51.135484
8.141296,10.1575,-16.994812,15.201356,-96.453708,-69.964621,-14.733155,-21.124732,-193.835453,-20.530339,-3.382089,-1.25475,4.420066
-72.029581,-77.64871,-61.402685,50.509543,0.47083,-81.307561,15.340454,-83.909076,-189.580058,-27.540926,-69.236866,63.818258,-85.301012
-35.603591,-122.002091,-62.404812,-10.518151,-48.527277,14.088572,-9.238306,-52.683726,-184.393758,-64.61843,-30.232783,38.690515,13.524054
-16.237899,18.254342,6.972347,-47.775861,-29.488776,-62.361792,-22.42059,-29.516022,-89.305218,-41.825956,-73.137346,6.330154,-59.029893
25.982646,7.520852,-36.832768,-68.588937,-26.007024,-63.573044,-27.601393,-37.783988,-110.436881,-86.533057,-38.893904,45.161679,-2.300614
-3.471714,-48.642953,-14.402379,35.643504,-74.871291,-73.605547,31.523861,-16.66786,-146.11982,-90.748778,16.248176,-2.146937,-7.464687
-31.912475,-83.843112,-76.134406,10.590568,-36.068446,-103.584512,-70.618047,-9.326019,-123.026684,-64.748207,-13.851006,-36.791182,-29.144855
-24.495588,-62.278142,-12.258071,-18.709159,-29.11259,-168.948383,-10.173991,-49.223723,-168.513164,-46.52135,-3.149781,-61.318079,-4.44779
21.392412,-29.190026,-108.799492,-57.506507,-9.138643,-73.875856,-95.122478,-53.967634,-93.723133,-15.275207,49.452685,28.525606,-53.842398
12.371357,-8.944814,-22.175854,-46.642284,-83.075922,-69.841775,-55.666446,-67.841106,-85.529735,-132.629226,-84.081634,-54.969522,-9.467985
-103.33882,-96.625549,-67.516544,-48.426658,-65.504642,-72.516424,-8.725651,-0.885734,-168.809763,-64.519245,-106.624114,-49.56143,-105.733361
-28.683346,-154.8481,34.763028,-84.225273,-44.644483,-56.913787,-48.253144,-41.149347,-182.254708,-47.934318,67.023248,-16.351185,-61.395037
-97.816486,-103.477201,-23.396427,16.953465,22.280775,-66.586834,9.689538,14.389951,-137.427151,-129.352536,94.675787,1.053512,-97.99
-59.411815,-56.128672,-57.784703,-53.544604,-36.32561,-31.396713,3.287684,97.154456,-142.897383,10.031547,-21.035107,50.993518,-58.560497
-63.183474,-9.970602,-57.635089,-31.057333,-7.155421,-195.975698,-84.709009,-48.812404,-174.704937,-37.918306,45.146144,84.516375,-87.07487
-127.340156,-3.747759,-12.771921,-25.254652,-51.7196,-82.435402,-0.702421,-34.367961,-226.535194,-54.036705,-59.541592,-43.308951,-61.678491
-50.606816,-67.86883,-72.040814,-22.911735,1.939963,-35.991966,69.086535,13.632082,-231.693053,-148.508625,-56.850213,17.463252,-48.91374
-55.193704,3.394756,-88.330815,-28.478284,-35.084961,-69.263395,31.585045,29.277261,-147.582739,25.820604,5.313926,75.059623,-42.63282
-84.389466,-65.797656,-46.004632,24.378239,-31.131901,-9.310962,-14.007551,-1.056141,-98.089424,44.782864,2.645013,83.735084,-47.594938
-49.698616,-105.092841,-48.384594,2.149805,-19.524149,-62.150277,6.65376,-53.833077,-175.018505,-129.780824,-50.064525,83.45163,-31.707174
-45.95492,-47.851624,-41.204556,-15.373197,-65.161677,-56.210888,2.571162,-68.546156,-152.803694,-77.938139,12.262612,-19.362585,25.809371
-2.599842,-0.067398,-45.611955,79.530596,-115.511807,-68.826981,-43.26617,-65.88752,-157.98139,-29.205561,-62.054916,-34.988405,-18.160415
4.464042,-73.367503,-9.934035,-11.044429,-22.94878,-35.052457,-32.795102,-25.409763,-142.81923,-98.490227,-6.440333,-46.60261,-25.347862
31.564252,-53.681312,-40.433064,1.794173,-35.437008,-41.163448,-134.957325,31.976766,-139.391253,-32.058982,-58.074849,59.509327,-129.792774
54.799115,-43.054655,-36.241004,32.824021,-23.524053,-102.417475,-110.558532,-11.526731,-102.924872,-47.960369,-95.314156,-33.288637,-22.536505
-40.224656,2.417963,-57.059577,2.594106,-16.077291,-0.545398,-12.110369,97.28256,-69.002885,-83.518072,-75.774711,-38.578185,-41.46172
-4.859826,14.7702,-42.569246,17.550965,-90.369724,-133.982444,-78.053098,-8.719437,-132.755418,0.340336,-37.067944,52.206921,-68.39463
-41.061873,-28.948875,-7.530651,-43.848374,38.653948,-128.850875,-100.144346,-31.263112,-68.419008,-18.736405,-41.240645,2.978179,-40.909869
-0.298989,-93.093129,-153.934642,-3.819937,-46.083024,-37.253886,7.724241,-74.880134,-47.858555,-42.856524,-17.952963,-70.287032,-83.367024
-2.59554,-57.237871,16.348317,12.542481,-83.514726,-22.701654,-16.718767,-48.889362,-115.831111,21.90196,-73.759463,-17.265838,-35.285482
-16.453716,-3.294615,-68.329144,-67.772752,19.517218,-30.936638,-71.833362,-90.338415,-165.43341,-26.463753,-25.361485,-11.963623,-166.047162
-43.054177,-12.189,-52.586692,-17.147533,-42.263326,-71.838859,-54.443483,-101.672751,-124.830895,-56.690322,13.254223,-0.050907,-26.271119
-57.732601,28.011995,-41.561861,8.947921,-59.911086,13.343848,-74.171977,-39.299009,-106.885819,-68.271545,-35.992683,-75.045761,-52.918902
-81.746843,-56.295255,-56.759632,-64.801743,-26.767522,1.162257,-113.849801,-31.088881,-145.44584,-46.235506,-8.477091,-45.803155,-42.594819
6.970674,-46.906618,25.767307,-21.370902,28.370256,-41.66726,-40.419202,14.450657,-103.057517,11.9022,-122.048696,-25.789295,-19.978727
29.017707,-50.580765,-69.298767,-38.469679,-62.354383,-91.169179,-84.924348,-39.639106,-119.314297,-25.084723,-14.465714,-18.310268,-80.97559
15.515402,-18.7854,-9.843693,-67.53901,-25.397335,-203.76184,-82.866558,8.754331,-104.745574,-151.585272,-0.084128,65.080417,-50.505958
48.192916,0.227767,-7.744078,-20.048037,-107.737376,2.422504,17.573909,-93.810846,-144.018054,-68.328666,-107.364775,-13.766639,11.611815
-13.092898,-13.450203,-59.015792,-107.517735,-103.243698,-16.152098,-30.673499,124.131342,-58.857335,-65.436527,-73.55464,-12.30372,-13.927008
26.763937,-22.683251,-19.035872,-53.28983,-101.691393,-115.018033,12.405056,-56.66929,-128.360925,-20.340334,-92.969566,16.014673,-67.210624
0.354198,-106.238129,19.499771,-115.419792,-15.63299,-99.955775,10.598933,-49.978007,-59.518409,-81.032472,-64.70447,-90.369246,-31.083145
-58.069113,-45.963763,17.366696,-37.901098,-14.690852,-95.397806,-84.758243,-18.588464,-95.608843,-24.333546,-76.108355,-79.975136,-72.122313
0.035611,-23.453548,-7.392987,-20.270068,-82.40242,-91.493502,50.722014,-9.906072,-96.988829,-119.258849,17.120048,22.20549,-48.561693
-85.622228,-61.873276,-53.830926,-23.562771,28.870961,-16.398985,-61.83408,19.515306,-168.292567,-63.730784,-25.437726,-27.775863,-40.757387
23.973612,-24.407636,-47.965149,-18.388182,-51.210052,-13.396189,11.04897,46.884391,-83.280267,-21.75139,-95.232896,12.576658,-37.783032
-73.758507,-52.493721,-7.589445,-72.793425,1.695227,-91.068799,-70.401035,68.217053,-114.450647,-73.690392,-41.145045,26.860732,-100.09081
-72.337652,-6.925981,-76.968516,-45.405459,-39.530361,-149.385516,-13.431322,-17.396332,-39.103746,-69.188349,-47.069138,-30.765275,9.012212
-43.720509,-65.060102,-85.210909,-16.090675,-39.85086,-100.204335,-45.798853,40.280582,-39.496901,-14.048659,43.018566,-46.358591,-36.404241
-8.530388,-31.172292,-48.595392,-77.435044,-65.948943,-131.460038,-59.256465,21.881645,-79.544219,0.483019,9.326736,-61.945215,-6.874357
-55.27114,-49.703874,18.441001,-64.195639,-83.515443,-70.244251,-37.898469,15.515163,-129.951709,-40.95982,5.789775,11.850576,-22.178722
-2.387849,-24.649265,-24.733154,-9.11546,-81.558989,-77.014404,-55.881068,-101.237293,-143.890428,-8.278243,-66.815557,-40.097269,53.573284
-117.848271,-59.216074,-58.408971,12.23919,-67.708461,-126.890597,10.828612,-94.396157,-100.515513,6.036184,-16.566763,17.353551,-40.476801
-52.775263,-35.586144,-103.170803,-127.633648,-135.558171,-104.415515,-40.130968,-44.231491,-168.758617,-119.220609,-70.312844,38.257447,-69.738766
5.921225,-80.428997,-67.354502,5.535957,-22.282926,-86.082542,-54.913596,45.793356,-107.186242,-9.716545,-80.642663,-46.649215,-90.724878
-80.547302,-27.445087,-71.471038,3.719318,-8.535885,-138.332005,-132.205479,-28.662314,-242.919839,3.100308,-30.457443,-36.711117,-38.724453
-27.106663,-42.453092,-74.200179,-29.202932,-98.587261,-96.925733,-45.605263,-25.882744,-136.443427,-65.503686,-43.418413,45.362439,-62.262607
-7.24887,-32.128531,-5.633708,-30.12834,-69.647468,-5.822996,-92.2062,-16.455867,-178.496672,-78.715845,-57.781357,-48.632198,-30.236129
-62.03006,-34.662409,-38.856142,-11.48873,4.001099,-151.653387,-98.08321,-40.797061,-95.425769,-80.105869,49.824091,9.650581,-9.987571
-26.406871,110.264084,-3.347195,57.817446,-64.326372,-61.692831,-23.951146,-43.152167,-184.815354,-73.425819,-1.535336,-18.630289,-49.732554
-48.175947,18.339665,1.556129,0.24617,-4.242011,-132.136647,-69.321472,-70.943565,-209.097037,48.126952,70.089379,-25.480507,-106.723777
-37.280893,-34.629427,-66.519675,-23.95736,-5.410243,-93.607218,-105.523041,-45.546469,-83.184667,-73.098867,-31.883556,21.682797,51.718883
-51.333376,-64.947772,-48.493578,-66.005347,-113.861273,-96.807428,-16.506535,-79.070282,-148.81574,-83.178692,-37.798806,13.485336,-131.069512
-42.783629,-14.896392,-75.163349,-49.293511,-61.651962,-131.856778,-20.097988,11.93566,-136.025177,-77.074393,-29.583181,-69.156323,-23.847181
-76.713981,-20.467004,-39.417314,4.290767,-40.302092,0.843909,1.888339,27.021101,-105.840433,-45.105275,4.629191,-47.46062,31.734659
14.272363,-17.367413,-58.234023,23.15432,-71.030561,-67.450102,-10.29373,-18.279915,-150.792509,-7.568652,22.592192,46.162372,-49.981353
-76.205628,3.341459,-61.03343,-64.262559,-23.12086,-59.908935,-71.370419,69.429261,-164.157867,3.937047,-9.718218,-7.353552,29.753827
104.643999,-59.175444,-59.775812,-68.855183,31.621373,-98.170923,-57.925235,-13.44136,-118.782522,-38.617381,-70.043969,-29.50455,12.15554
-61.861565,-49.399866,-5.402595,5.689634,-98.116909,-65.852387,-38.152526,-50.640754,-114.683911,-42.019307,-22.703088,-0.839368,-58.549025
-13.622761,-91.411764,-50.855615,-81.573568,-71.485617,-27.457754,28.260077,-27.200112,-101.327396,-4.3259,-39.601583,19.583421,40.075759
33.635187,3.058961,-80.422783,65.718547,-75.578731,-61.833124,-82.364419,-89.891007,-120.02341,-33.811808,-52.308735,-35.252978,-49.219421
-97.411381,-41.175159,-71.424194,-20.624744,0.582443,34.551513,-90.859196,-43.170809,-154.682473,-33.117035,-3.53481,-124.0171,-41.194757
-121.517877,-111.939713,-38.901074,30.201474,-55.874854,-35.863623,-87.169514,-21.679929,-217.26295,26.150424,15.368178,18.191724,-20.684733
-19.239978,-77.97614,-104.963781,-22.318537,-74.754898,-48.786831,-36.447261,-50.985153,-99.135288,6.363614,0.422313,-49.564537,-42.619197
-51.500915,-58.991653,-6.648502,-60.799449,-59.409425,-40.559973,-74.968564,-27.764391,-171.378057,-34.899258,-66.203956,10.892186,20.418965
5.222867,-9.305226,-54.653803,-36.526131,-40.194064,-151.74349,-29.179988,-90.976784,-71.664389,-61.51143,-12.484404,-15.868644,-52.320446
29.627157,-82.53626,-39.722039,-9.910852,40.889076,-60.483491,-49.405363,22.823783,-135.177444,-145.55339,12.242775,-43.947559,-55.235051
-75.486238,-10.006213,-8.699122,-22.318776,-119.677816,-20.403191,-88.232347,29.819313,-79.062634,-48.419488,-15.204941,18.143207,26.349272
20.940941,-15.062497,-22.027435,11.958126,-33.269517,-72.965744,-16.216867,-32.393343,-95.968777,-45.342841,-5.648765,38.169734,-19.414448
72.08001,-69.299962,-17.562437,-19.583421,-38.603997,-134.455664,-78.535878,-54.571348,-125.686754,-73.102213,40.482537,-58.441236,25.1189
-33.838576,-13.213832,-100.849635,-24.317294,-51.25355,-85.076591,-81.475339,1.76382,-124.56441,11.719843,16.171696,8.164479,-14.681292
8.707248,5.509428,-11.374966,-6.96924,12.403622,-89.908693,18.272745,-95.073483,-73.53552,-79.7304,-60.466522,56.386075,-4.823737
-8.050954,-16.598311,-60.485881,-63.165071,-43.041032,-1.461963,-44.68105,-10.363518,-69.887902,-31.291792,35.540256,-46.278526,-10.6116
-38.377425,-73.243701,-17.561003,7.527305,-50.326947,-21.270522,-19.865919,-40.820722,-81.201206,-113.863185,-4.748213,-53.83236,-47.512483
20.306396,-6.436748,-11.338399,-4.759685,-70.125707,37.526107,-39.606363,-50.970335,-115.737662,-2.14861,-12.818526,-55.10145,-127.432649
-44.947535,-24.744387,-19.249538,-83.828533,-100.81498,-29.605169,-36.42838,-35.882265,-106.917128,27.884608,-28.173798,1.245907,-9.197437
-56.742185,-5.066083,-1.738725,46.433637,-51.262632,-53.501106,-21.919885,-54.574933,-21.189023,-87.829632,-95.593308,-43.455936,-68.545439
24.341672,-36.504143,-7.085155,-29.54279,-78.296639,-82.825211,-27.906596,56.249606,-47.69006,-55.551726,25.527112,-30.453141,-31.877342
-91.002596,25.457085,-86.692231,-43.803203,-49.91037,-103.065882,-50.202428,-70.068586,-56.992418,-64.041723,1.185201,54.388513,-15.400921
-65.875331,-32.706194,-34.25587,10.106593,-37.836807,-104.289323,-51.636428,6.730718,-13.711191,-42.341718,-35.361245,46.621252,-40.219637
-21.246383,-5.932219,-16.903514,-71.328355,-112.71718,-67.78279,-113.861512,50.987543,-81.5229,-132.344577,-54.784058,-20.133599,-1.65866
-33.733655,15.447048,39.235913,3.107239,-32.284598,-37.488823,-1.102985,-82.332393,-53.534566,-53.438727,5.002031,-13.2406,7.285676
-76.86479,-41.327402,-59.031566,-20.724885,-66.915937,-71.165118,13.758513,45.845697,-87.718736,1.790349,-132.719329,-53.297717,-33.246812
-11.458138,-105.644214,-91.818542,-71.53987,-16.642765,-88.221831,-33.89737,-12.465523,-48.518673,37.917589,-9.147964,-13.90024,-40.810445
36.153291,-15.485766,-38.506485,-22.548455,15.392078,-170.585533,15.921463,-24.707342,-64.498213,-8.827943,-30.284885,-105.302683,-39.66444
-55.028794,-32.192105,-79.665153,-13.046532,-53.409569,-112.280527,-46.84161,-44.271882,-69.696702,-42.894764,-94.550073,-52.19043,-29.477065
-50.815941,7.2895,-56.316048,37.90301,26.23742,-180.892408,-60.404143,5.76468,-25.323723,50.024612,-77.083475,-13.399296,-110.926353
60.029391,-43.432275,-97.006037,13.475776,-62.346496,-71.452635,-25.464016,0.175426,-83.170805,-98.034932,-28.869766,-43.452351,-69.407273
-17.110488,-13.439687,-40.286079,2.759255,-46.374843,-114.584726,-43.41435,-102.782906,-37.25293,-88.791129,34.69085,-37.526585,-90.752841
-9.224205,16.648979,-70.314995,-44.533826,-70.128336,-95.324911,-15.825146,12.646446,-138.295916,10.922778,-3.957362,22.291769,-57.436241
-55.238636,-34.729807,-2.06496,-22.401948,-67.124584,-153.675566,-130.664168,-131.393596,-97.835606,-138.68453,-51.620654,18.549985,69.041125
-37.481414,52.916512,-165.99267,35.500104,-16.497931,-42.019785,-20.304006,5.529504,-167.984735,-74.47001,6.012523,-39.712718,-43.122053
